,DateTime,RealPower,EV_Power,Timestamp
25972,2019-04-05 11:00:00,52.563,15.62,1554462000000000000
25971,2019-04-05 11:15:00,53.752,9.36,1554462900000000000
25970,2019-04-05 11:30:00,51.933,9.66,1554463800000000000
25969,2019-04-05 11:45:00,52.6,6.16,1554464700000000000
25968,2019-04-05 12:00:00,52.318,6.16,1554465600000000000
25967,2019-04-05 12:15:00,52.992,11.76,1554466500000000000
25966,2019-04-05 12:30:00,53.358,12.96,1554467400000000000
25965,2019-04-05 12:45:00,54.129,8.56,1554468300000000000
25964,2019-04-05 13:00:00,54.664,6.25,1554469200000000000
25963,2019-04-05 13:15:00,54.527,7.82,1554470100000000000
25962,2019-04-05 13:30:00,54.681,7.82,1554471000000000000
25961,2019-04-05 13:45:00,57.969,7.42,1554471900000000000
25960,2019-04-05 14:00:00,58.311,8.62,1554472800000000000
25959,2019-04-05 14:15:00,60.524,9.42,1554473700000000000
25958,2019-04-05 14:30:00,61.429,9.42,1554474600000000000
25957,2019-04-05 14:45:00,56.476,10.24,1554475500000000000
25956,2019-04-05 15:00:00,58.037,11.76,1554476400000000000
25955,2019-04-05 15:15:00,56.887,8.96,1554477300000000000
25954,2019-04-05 15:30:00,56.072,8.16,1554478200000000000
25953,2019-04-05 15:45:00,54.351,10.6,1554479100000000000
25952,2019-04-05 16:00:00,54.546,14.65,1554480000000000000
25951,2019-04-05 16:15:00,53.983,15.37,1554480900000000000
25950,2019-04-05 16:30:00,51.882,15.31,1554481800000000000
25949,2019-04-05 16:45:00,51.959,15.31,1554482700000000000
25948,2019-04-05 17:00:00,51.721,14.91,1554483600000000000
25947,2019-04-05 17:15:00,50.394,10.49,1554484500000000000
25946,2019-04-05 17:30:00,53.019,6.09,1554485400000000000
25945,2019-04-05 17:45:00,52.576,6.09,1554486300000000000
25944,2019-04-05 18:00:00,52.305,6.09,1554487200000000000
25943,2019-04-05 18:15:00,53.357,6.09,1554488100000000000
25942,2019-04-05 18:30:00,51.317,6.32,1554489000000000000
25941,2019-04-05 18:45:00,57.612,3.26,1554489900000000000
25940,2019-04-05 19:00:00,58.626,1.7,1554490800000000000
25939,2019-04-05 19:15:00,56.183,1.7,1554491700000000000
25938,2019-04-05 19:30:00,58.163,1.7,1554492600000000000
25937,2019-04-05 19:45:00,55.072,1.7,1554493500000000000
25936,2019-04-05 20:00:00,58.865,1.33,1554494400000000000
25935,2019-04-05 20:15:00,57.016,0.0,1554495300000000000
25934,2019-04-05 20:30:00,56.783,0.0,1554496200000000000
25933,2019-04-05 20:45:00,55.215,0.0,1554497100000000000
25932,2019-04-05 21:00:00,53.451,0.0,1554498000000000000
25931,2019-04-05 21:15:00,54.871,0.03,1554498900000000000
25930,2019-04-05 21:30:00,52.795,3.04,1554499800000000000
25929,2019-04-05 21:45:00,53.404,3.26,1554500700000000000
25928,2019-04-05 22:00:00,52.142,3.26,1554501600000000000
25927,2019-04-05 22:15:00,51.496,3.26,1554502500000000000
25926,2019-04-05 22:30:00,51.728,3.26,1554503400000000000
25925,2019-04-05 22:45:00,50.951,3.26,1554504300000000000
25924,2019-04-05 23:00:00,50.888,3.26,1554505200000000000
25923,2019-04-05 23:15:00,51.381,3.26,1554506100000000000
25922,2019-04-05 23:30:00,50.729,3.26,1554507000000000000
25921,2019-04-05 23:45:00,50.703,3.26,1554507900000000000
25920,2019-04-06 00:00:00,50.879,0.54,1554508800000000000
25919,2019-04-06 00:15:00,50.751,0.0,1554509700000000000
25918,2019-04-06 00:30:00,50.906,0.0,1554510600000000000
25917,2019-04-06 00:45:00,50.568,0.0,1554511500000000000
25916,2019-04-06 01:00:00,50.684,0.0,1554512400000000000
25915,2019-04-06 01:15:00,50.642,0.0,1554513300000000000
25914,2019-04-06 01:30:00,50.48,0.0,1554514200000000000
25913,2019-04-06 01:45:00,50.201,0.0,1554515100000000000
25912,2019-04-06 02:00:00,50.333,0.0,1554516000000000000
25911,2019-04-06 02:15:00,50.494,0.0,1554516900000000000
25910,2019-04-06 02:30:00,50.434,0.0,1554517800000000000
25909,2019-04-06 02:45:00,50.398,0.0,1554518700000000000
25908,2019-04-06 03:00:00,50.385,0.0,1554519600000000000
25907,2019-04-06 03:15:00,50.782,0.0,1554520500000000000
25906,2019-04-06 03:30:00,50.777,0.0,1554521400000000000
25905,2019-04-06 03:45:00,50.718,0.0,1554522300000000000
25904,2019-04-06 04:00:00,50.438,0.0,1554523200000000000
25903,2019-04-06 04:15:00,50.286,0.0,1554524100000000000
25902,2019-04-06 04:30:00,50.391,0.0,1554525000000000000
25901,2019-04-06 04:45:00,50.623,0.0,1554525900000000000
25900,2019-04-06 05:00:00,50.408,0.0,1554526800000000000
25899,2019-04-06 05:15:00,50.594,0.0,1554527700000000000
25898,2019-04-06 05:30:00,50.697,0.0,1554528600000000000
25897,2019-04-06 05:45:00,50.213,0.0,1554529500000000000
25896,2019-04-06 06:00:00,50.765,0.0,1554530400000000000
25895,2019-04-06 06:15:00,51.295,0.0,1554531300000000000
25894,2019-04-06 06:30:00,51.931,0.0,1554532200000000000
25893,2019-04-06 06:45:00,52.632,0.0,1554533100000000000
25892,2019-04-06 07:00:00,52.392,0.0,1554534000000000000
25891,2019-04-06 07:15:00,52.43,0.0,1554534900000000000
25890,2019-04-06 07:30:00,52.233,0.0,1554535800000000000
25889,2019-04-06 07:45:00,50.437,7.19,1554536700000000000
25888,2019-04-06 08:00:00,51.776,9.5,1554537600000000000
25887,2019-04-06 08:15:00,51.712,9.5,1554538500000000000
25886,2019-04-06 08:30:00,51.633,9.5,1554539400000000000
25885,2019-04-06 08:45:00,51.827,15.21,1554540300000000000
25884,2019-04-06 09:00:00,48.827,15.21,1554541200000000000
25883,2019-04-06 09:15:00,47.64,15.21,1554542100000000000
25882,2019-04-06 09:30:00,46.892,9.72,1554543000000000000
25881,2019-04-06 09:45:00,47.098,9.17,1554543900000000000
25880,2019-04-06 10:00:00,46.285,5.79,1554544800000000000
25879,2019-04-06 10:15:00,50.108,0.0,1554545700000000000
25878,2019-04-06 10:30:00,50.207,2.28,1554546600000000000
25877,2019-04-06 10:45:00,49.871,2.28,1554547500000000000
25876,2019-04-06 11:00:00,51.169,2.28,1554548400000000000
25875,2019-04-06 11:15:00,50.468,2.28,1554549300000000000
25874,2019-04-06 11:30:00,51.373,2.28,1554550200000000000
25873,2019-04-06 11:45:00,51.025,2.28,1554551100000000000
25872,2019-04-06 12:00:00,51.258,2.28,1554552000000000000
25871,2019-04-06 12:15:00,50.802,0.37,1554552900000000000
25870,2019-04-06 12:30:00,50.938,2.13,1554553800000000000
25869,2019-04-06 12:45:00,51.102,3.19,1554554700000000000
25868,2019-04-06 13:00:00,51.14,3.19,1554555600000000000
25867,2019-04-06 13:15:00,50.218,5.26,1554556500000000000
25866,2019-04-06 13:30:00,50.995,9.38,1554557400000000000
25865,2019-04-06 13:45:00,50.649,7.59,1554558300000000000
25864,2019-04-06 14:00:00,51.713,6.19,1554559200000000000
25863,2019-04-06 14:15:00,50.42,10.77,1554560100000000000
25862,2019-04-06 14:30:00,54.508,6.19,1554561000000000000
25861,2019-04-06 14:45:00,51.35,6.19,1554561900000000000
25860,2019-04-06 15:00:00,49.987,6.19,1554562800000000000
25859,2019-04-06 15:15:00,50.978,1.23,1554563700000000000
25858,2019-04-06 15:30:00,49.373,0.0,1554564600000000000
25857,2019-04-06 15:45:00,49.376,0.0,1554565500000000000
25856,2019-04-06 16:00:00,48.782,0.0,1554566400000000000
25855,2019-04-06 16:15:00,49.136,0.0,1554567300000000000
25854,2019-04-06 16:30:00,49.255,0.0,1554568200000000000
25853,2019-04-06 16:45:00,49.073,0.0,1554569100000000000
25852,2019-04-06 17:00:00,49.036,0.0,1554570000000000000
25851,2019-04-06 17:15:00,50.226,0.0,1554570900000000000
25850,2019-04-06 17:30:00,50.353,0.0,1554571800000000000
25849,2019-04-06 17:45:00,49.549,0.0,1554572700000000000
25848,2019-04-06 18:00:00,49.7,0.0,1554573600000000000
25847,2019-04-06 18:15:00,49.943,0.0,1554574500000000000
25846,2019-04-06 18:30:00,48.694,2.45,1554575400000000000
25845,2019-04-06 18:45:00,48.225,6.91,1554576300000000000
25844,2019-04-06 19:00:00,49.624,12.0,1554577200000000000
25843,2019-04-06 19:15:00,51.383,13.2,1554578100000000000
25842,2019-04-06 19:30:00,51.699,18.0,1554579000000000000
25841,2019-04-06 19:45:00,52.079,15.83,1554579900000000000
25840,2019-04-06 20:00:00,51.179,11.88,1554580800000000000
25839,2019-04-06 20:15:00,51.377,13.85,1554581700000000000
25838,2019-04-06 20:30:00,51.159,15.17,1554582600000000000
25837,2019-04-06 20:45:00,51.903,8.55,1554583500000000000
25836,2019-04-06 21:00:00,50.709,3.29,1554584400000000000
25835,2019-04-06 21:15:00,51.176,3.29,1554585300000000000
25834,2019-04-06 21:30:00,51.203,3.29,1554586200000000000
25833,2019-04-06 21:45:00,51.001,3.29,1554587100000000000
25832,2019-04-06 22:00:00,51.256,3.29,1554588000000000000
25831,2019-04-06 22:15:00,51.023,3.29,1554588900000000000
25830,2019-04-06 22:30:00,50.887,3.29,1554589800000000000
25829,2019-04-06 22:45:00,50.606,3.29,1554590700000000000
25828,2019-04-06 23:00:00,50.664,3.29,1554591600000000000
25827,2019-04-06 23:15:00,51.321,3.29,1554592500000000000
25826,2019-04-06 23:30:00,51.38,3.29,1554593400000000000
25825,2019-04-06 23:45:00,51.022,3.29,1554594300000000000
25824,2019-04-07 00:00:00,50.683,3.29,1554595200000000000
25823,2019-04-07 00:15:00,50.835,3.29,1554596100000000000
25822,2019-04-07 00:30:00,50.495,1.45,1554597000000000000
25821,2019-04-07 00:45:00,50.664,0.0,1554597900000000000
25820,2019-04-07 01:00:00,50.613,0.0,1554598800000000000
25819,2019-04-07 01:15:00,50.794,0.0,1554599700000000000
25818,2019-04-07 01:30:00,50.442,0.0,1554600600000000000
25817,2019-04-07 01:45:00,50.68,0.0,1554601500000000000
25816,2019-04-07 02:00:00,50.534,0.0,1554602400000000000
25815,2019-04-07 02:15:00,50.368,0.0,1554603300000000000
25814,2019-04-07 02:30:00,50.761,0.0,1554604200000000000
25813,2019-04-07 02:45:00,50.603,0.0,1554605100000000000
25812,2019-04-07 03:00:00,50.692,0.0,1554606000000000000
25811,2019-04-07 03:15:00,50.121,0.0,1554606900000000000
25810,2019-04-07 03:30:00,50.452,0.0,1554607800000000000
25809,2019-04-07 03:45:00,50.493,0.0,1554608700000000000
25808,2019-04-07 04:00:00,50.221,0.0,1554609600000000000
25807,2019-04-07 04:15:00,50.025,0.0,1554610500000000000
25806,2019-04-07 04:30:00,50.18,0.0,1554611400000000000
25805,2019-04-07 04:45:00,50.056,0.0,1554612300000000000
25804,2019-04-07 05:00:00,50.506,0.0,1554613200000000000
25803,2019-04-07 05:15:00,50.349,0.0,1554614100000000000
25802,2019-04-07 05:30:00,50.14,0.0,1554615000000000000
25801,2019-04-07 05:45:00,50.051,0.0,1554615900000000000
25800,2019-04-07 06:00:00,50.097,0.0,1554616800000000000
25799,2019-04-07 06:15:00,50.666,0.0,1554617700000000000
25798,2019-04-07 06:30:00,51.133,0.0,1554618600000000000
25797,2019-04-07 06:45:00,51.946,0.0,1554619500000000000
25796,2019-04-07 07:00:00,52.188,0.0,1554620400000000000
25795,2019-04-07 07:15:00,52.398,0.0,1554621300000000000
25794,2019-04-07 07:30:00,52.615,0.0,1554622200000000000
25793,2019-04-07 07:45:00,52.653,0.0,1554623100000000000
25792,2019-04-07 08:00:00,52.474,3.73,1554624000000000000
25791,2019-04-07 08:15:00,54.856,5.09,1554624900000000000
25790,2019-04-07 08:30:00,55.225,5.09,1554625800000000000
25789,2019-04-07 08:45:00,54.377,5.09,1554626700000000000
25788,2019-04-07 09:00:00,52.91,5.09,1554627600000000000
25787,2019-04-07 09:15:00,50.617,5.09,1554628500000000000
25786,2019-04-07 09:30:00,51.331,5.09,1554629400000000000
25785,2019-04-07 09:45:00,50.019,5.09,1554630300000000000
25784,2019-04-07 10:00:00,50.64,5.09,1554631200000000000
25783,2019-04-07 10:15:00,50.241,5.09,1554632100000000000
25782,2019-04-07 10:30:00,46.829,5.09,1554633000000000000
25781,2019-04-07 10:45:00,44.786,5.09,1554633900000000000
25780,2019-04-07 11:00:00,47.859,1.34,1554634800000000000
25779,2019-04-07 11:15:00,48.984,0.0,1554635700000000000
25778,2019-04-07 11:30:00,49.057,0.0,1554636600000000000
25777,2019-04-07 11:45:00,49.614,0.0,1554637500000000000
25776,2019-04-07 12:00:00,50.32,0.0,1554638400000000000
25775,2019-04-07 12:15:00,51.785,2.29,1554639300000000000
25774,2019-04-07 12:30:00,54.585,3.13,1554640200000000000
25773,2019-04-07 12:45:00,56.392,3.13,1554641100000000000
25772,2019-04-07 13:00:00,58.108,4.36,1554642000000000000
25771,2019-04-07 13:15:00,58.229,11.98,1554642900000000000
25770,2019-04-07 13:30:00,59.297,14.74,1554643800000000000
25769,2019-04-07 13:45:00,59.345,17.24,1554644700000000000
25768,2019-04-07 14:00:00,59.024,15.76,1554645600000000000
25767,2019-04-07 14:15:00,57.933,13.56,1554646500000000000
25766,2019-04-07 14:30:00,56.069,10.86,1554647400000000000
25765,2019-04-07 14:45:00,56.929,9.51,1554648300000000000
25764,2019-04-07 15:00:00,55.758,6.85,1554649200000000000
25763,2019-04-07 15:15:00,55.016,6.59,1554650100000000000
25762,2019-04-07 15:30:00,53.221,6.59,1554651000000000000
25761,2019-04-07 15:45:00,48.688,5.92,1554651900000000000
25760,2019-04-07 16:00:00,50.828,3.33,1554652800000000000
25759,2019-04-07 16:15:00,50.953,3.33,1554653700000000000
25758,2019-04-07 16:30:00,50.115,3.33,1554654600000000000
25757,2019-04-07 16:45:00,51.875,3.33,1554655500000000000
25756,2019-04-07 17:00:00,51.713,3.33,1554656400000000000
25755,2019-04-07 17:15:00,50.667,0.97,1554657300000000000
25754,2019-04-07 17:30:00,49.349,0.0,1554658200000000000
25753,2019-04-07 17:45:00,48.82,0.0,1554659100000000000
25752,2019-04-07 18:00:00,48.512,0.0,1554660000000000000
25751,2019-04-07 18:15:00,48.964,0.0,1554660900000000000
25750,2019-04-07 18:30:00,48.42,0.0,1554661800000000000
25749,2019-04-07 18:45:00,48.921,0.0,1554662700000000000
25748,2019-04-07 19:00:00,50.676,0.0,1554663600000000000
25747,2019-04-07 19:15:00,52.713,0.0,1554664500000000000
25746,2019-04-07 19:30:00,53.13,0.0,1554665400000000000
25745,2019-04-07 19:45:00,52.654,0.0,1554666300000000000
25744,2019-04-07 20:00:00,52.03,2.58,1554667200000000000
25743,2019-04-07 20:15:00,51.939,3.22,1554668100000000000
25742,2019-04-07 20:30:00,52.979,3.22,1554669000000000000
25741,2019-04-07 20:45:00,53.046,3.22,1554669900000000000
25740,2019-04-07 21:00:00,52.808,3.22,1554670800000000000
25739,2019-04-07 21:15:00,52.015,3.22,1554671700000000000
25738,2019-04-07 21:30:00,53.344,3.22,1554672600000000000
25737,2019-04-07 21:45:00,52.437,5.98,1554673500000000000
25736,2019-04-07 22:00:00,51.466,6.02,1554674400000000000
25735,2019-04-07 22:15:00,52.871,2.95,1554675300000000000
25734,2019-04-07 22:30:00,52.584,2.95,1554676200000000000
25733,2019-04-07 22:45:00,53.326,2.95,1554677100000000000
25732,2019-04-07 23:00:00,52.116,2.95,1554678000000000000
25731,2019-04-07 23:15:00,52.458,2.95,1554678900000000000
25730,2019-04-07 23:30:00,52.446,2.95,1554679800000000000
25729,2019-04-07 23:45:00,50.371,1.83,1554680700000000000
25728,2019-04-08 00:00:00,51.882,0.0,1554681600000000000
25727,2019-04-08 00:15:00,52.576,0.0,1554682500000000000
25726,2019-04-08 00:30:00,52.248,0.0,1554683400000000000
25725,2019-04-08 00:45:00,52.629,0.0,1554684300000000000
25724,2019-04-08 01:00:00,52.018,0.0,1554685200000000000
25723,2019-04-08 01:15:00,51.723,0.0,1554686100000000000
25722,2019-04-08 01:30:00,52.12,0.0,1554687000000000000
25721,2019-04-08 01:45:00,51.407,0.0,1554687900000000000
25720,2019-04-08 02:00:00,51.553,0.0,1554688800000000000
25719,2019-04-08 02:15:00,51.528,0.0,1554689700000000000
25718,2019-04-08 02:30:00,51.325,0.0,1554690600000000000
25717,2019-04-08 02:45:00,51.311,0.0,1554691500000000000
25716,2019-04-08 03:00:00,50.917,0.0,1554692400000000000
25715,2019-04-08 03:15:00,51.06,0.0,1554693300000000000
25714,2019-04-08 03:30:00,50.795,0.0,1554694200000000000
25713,2019-04-08 03:45:00,51.17,0.0,1554695100000000000
25712,2019-04-08 04:00:00,51.604,0.0,1554696000000000000
25711,2019-04-08 04:15:00,51.386,0.0,1554696900000000000
25710,2019-04-08 04:30:00,51.526,0.0,1554697800000000000
25709,2019-04-08 04:45:00,51.189,0.0,1554698700000000000
25708,2019-04-08 05:00:00,51.866,0.0,1554699600000000000
25707,2019-04-08 05:15:00,52.899,0.0,1554700500000000000
25706,2019-04-08 05:30:00,52.828,0.0,1554701400000000000
25705,2019-04-08 05:45:00,53.897,3.36,1554702300000000000
25704,2019-04-08 06:00:00,54.47,5.61,1554703200000000000
25703,2019-04-08 06:15:00,54.86,5.61,1554704100000000000
25702,2019-04-08 06:30:00,54.277,5.61,1554705000000000000
25701,2019-04-08 06:45:00,54.712,5.61,1554705900000000000
25700,2019-04-08 07:00:00,55.118,5.61,1554706800000000000
25699,2019-04-08 07:15:00,59.353,7.49,1554707700000000000
25698,2019-04-08 07:30:00,51.15,11.99,1554708600000000000
25697,2019-04-08 07:45:00,49.417,18.47,1554709500000000000
25696,2019-04-08 08:00:00,59.618,16.34,1554710400000000000
25695,2019-04-08 08:15:00,60.711,15.14,1554711300000000000
25694,2019-04-08 08:30:00,60.629,19.22,1554712200000000000
25693,2019-04-08 08:45:00,60.48,29.18,1554713100000000000
25692,2019-04-08 09:00:00,62.15,36.06,1554714000000000000
25691,2019-04-08 09:15:00,61.014,32.67,1554714900000000000
25690,2019-04-08 09:30:00,64.219,29.08,1554715800000000000
25689,2019-04-08 09:45:00,70.775,27.6,1554716700000000000
25688,2019-04-08 10:00:00,73.401,28.23,1554717600000000000
25687,2019-04-08 10:15:00,77.261,27.96,1554718500000000000
25686,2019-04-08 10:30:00,72.738,26.68,1554719400000000000
25685,2019-04-08 10:45:00,68.882,24.82,1554720300000000000
25684,2019-04-08 11:00:00,70.679,22.04,1554721200000000000
25683,2019-04-08 11:15:00,67.538,18.71,1554722100000000000
25682,2019-04-08 11:30:00,68.471,18.27,1554723000000000000
25681,2019-04-08 11:45:00,63.446,17.91,1554723900000000000
25680,2019-04-08 12:00:00,60.147,22.03,1554724800000000000
25679,2019-04-08 12:15:00,61.236,32.96,1554725700000000000
25678,2019-04-08 12:30:00,58.576,28.91,1554726600000000000
25677,2019-04-08 12:45:00,58.601,28.43,1554727500000000000
25676,2019-04-08 13:00:00,59.647,27.63,1554728400000000000
25675,2019-04-08 13:15:00,57.548,25.98,1554729300000000000
25674,2019-04-08 13:30:00,56.801,21.26,1554730200000000000
25673,2019-04-08 13:45:00,61.336,19.14,1554731100000000000
25672,2019-04-08 14:00:00,61.34,19.14,1554732000000000000
25671,2019-04-08 14:15:00,60.64,16.66,1554732900000000000
25670,2019-04-08 14:30:00,65.502,15.22,1554733800000000000
25669,2019-04-08 14:45:00,58.555,18.16,1554734700000000000
25668,2019-04-08 15:00:00,60.734,21.44,1554735600000000000
25667,2019-04-08 15:15:00,56.807,21.84,1554736500000000000
25666,2019-04-08 15:30:00,53.818,19.44,1554737400000000000
25665,2019-04-08 15:45:00,52.317,19.04,1554738300000000000
25664,2019-04-08 16:00:00,53.845,19.04,1554739200000000000
25663,2019-04-08 16:15:00,52.601,18.24,1554740100000000000
25662,2019-04-08 16:30:00,49.059,21.91,1554741000000000000
25661,2019-04-08 16:45:00,53.613,12.98,1554741900000000000
25660,2019-04-08 17:00:00,47.938,18.88,1554742800000000000
25659,2019-04-08 17:15:00,55.434,11.77,1554743700000000000
25658,2019-04-08 17:30:00,57.32,11.77,1554744600000000000
25657,2019-04-08 17:45:00,55.743,13.07,1554745500000000000
25656,2019-04-08 18:00:00,58.306,15.09,1554746400000000000
25655,2019-04-08 18:15:00,54.476,20.04,1554747300000000000
25654,2019-04-08 18:30:00,54.573,20.04,1554748200000000000
25653,2019-04-08 18:45:00,52.73,18.39,1554749100000000000
25652,2019-04-08 19:00:00,66.133,7.8,1554750000000000000
25651,2019-04-08 19:15:00,54.554,7.18,1554750900000000000
25650,2019-04-08 19:30:00,56.599,2.47,1554751800000000000
25649,2019-04-08 19:45:00,55.035,2.47,1554752700000000000
25648,2019-04-08 20:00:00,45.957,13.11,1554753600000000000
25647,2019-04-08 20:15:00,55.393,2.47,1554754500000000000
25646,2019-04-08 20:30:00,56.988,2.47,1554755400000000000
25645,2019-04-08 20:45:00,56.655,1.78,1554756300000000000
25644,2019-04-08 21:00:00,52.462,4.74,1554757200000000000
25643,2019-04-08 21:15:00,55.924,0.0,1554758100000000000
25642,2019-04-08 21:30:00,56.437,0.0,1554759000000000000
25641,2019-04-08 21:45:00,54.422,0.0,1554759900000000000
25640,2019-04-08 22:00:00,51.06,3.3,1554760800000000000
25639,2019-04-08 22:15:00,52.681,0.0,1554761700000000000
25638,2019-04-08 22:30:00,52.695,0.0,1554762600000000000
25637,2019-04-08 22:45:00,52.544,0.0,1554763500000000000
25636,2019-04-08 23:00:00,49.105,2.82,1554764400000000000
25635,2019-04-08 23:15:00,51.714,0.0,1554765300000000000
25634,2019-04-08 23:30:00,51.746,0.0,1554766200000000000
25633,2019-04-08 23:45:00,51.794,0.0,1554767100000000000
25632,2019-04-09 00:00:00,51.787,0.0,1554768000000000000
25631,2019-04-09 00:15:00,52.096,0.0,1554768900000000000
25630,2019-04-09 00:30:00,51.187,0.0,1554769800000000000
25629,2019-04-09 00:45:00,51.482,0.0,1554770700000000000
25628,2019-04-09 01:00:00,51.624,0.0,1554771600000000000
25627,2019-04-09 01:15:00,51.067,0.0,1554772500000000000
25626,2019-04-09 01:30:00,50.747,0.0,1554773400000000000
25625,2019-04-09 01:45:00,51.135,0.0,1554774300000000000
25624,2019-04-09 02:00:00,51.278,0.0,1554775200000000000
25623,2019-04-09 02:15:00,51.198,0.0,1554776100000000000
25622,2019-04-09 02:30:00,51.172,0.0,1554777000000000000
