Date;Min Temp (C);Max Temp (C);Avg Temp (C)
7/06/1979;16.7;20.6;18.65
8/06/1979;16.7;23.9;20.3
9/06/1979;15.6;32.2;23.9
10/06/1979;18.9;38.3;28.6
11/06/1979;20.6;36.7;28.65
12/06/1979;22.2;32.2;27.2
13/06/1979;21.1;32.2;26.65
14/06/1979;18.3;26.1;22.2
15/06/1979;18.3;25;21.65
16/06/1979;17.8;21.1;19.45
17/06/1979;16.7;18.9;17.8
18/06/1979;15;21.7;18.35
19/06/1979;16.7;23.3;20
20/06/1979;16.7;22.8;19.75
21/06/1979;17.2;22.2;19.7
22/06/1979;17.2;23.9;20.55
23/06/1979;17.8;22.8;20.3
24/06/1979;17.8;23.3;20.55
25/06/1979;16.7;23.9;20.3
26/06/1979;19.4;26.7;23.05
27/06/1979;18.3;28.3;23.3
28/06/1979;18.3;26.1;22.2
29/06/1979;18.3;26.7;22.5
30/06/1979;19.4;26.7;23.05
1/07/1979;18.3;21.7;20
2/07/1979;17.8;22.2;20
3/07/1979;17.8;22.8;20.3
4/07/1979;18.3;23.3;20.8
5/07/1979;18.3;23.3;20.8
6/07/1979;18.3;23.9;21.1
7/07/1979;18.3;26.1;22.2
8/07/1979;17.8;28.3;23.05
9/07/1979;18.3;26.7;22.5
10/07/1979;18.3;26.1;22.2
11/07/1979;18.9;24.4;21.65
12/07/1979;17.8;22.2;20
13/07/1979;18.3;22.8;20.55
14/07/1979;18.9;25.6;22.25
15/07/1979;20.6;25;22.8
16/07/1979;20;25.6;22.8
17/07/1979;20.6;27.8;24.2
18/07/1979;20;26.1;23.05
19/07/1979;20;25;22.5
20/07/1979;21.1;23.9;22.5
21/07/1979;20.6;26.7;23.65
22/07/1979;20;25.6;22.8
23/07/1979;20.6;26.7;23.65
24/07/1979;20;25.6;22.8
25/07/1979;20;25;22.5
26/07/1979;20;25;22.5
27/07/1979;20;24.4;22.2
28/07/1979;19.4;25;22.2
29/07/1979;18.3;23.9;21.1
30/07/1979;18.3;25;21.65
31/07/1979;20.6;27.8;24.2
1/08/1979;21.1;26.7;23.9
2/08/1979;20;25.6;22.8
3/08/1979;20;23.9;21.95
4/08/1979;19.4;25.6;22.5
5/08/1979;21.1;25;23.05
6/08/1979;21.7;31.1;26.4
7/08/1979;22.8;28.3;25.55
8/08/1979;22.2;28.9;25.55
9/08/1979;21.7;28.3;25
10/08/1979;21.1;25.6;23.35
11/08/1979;21.1;25;23.05
12/08/1979;20;22.2;21.1
13/08/1979;19.4;25;22.2
14/08/1979;20;25.6;22.8
15/08/1979;20.6;25.6;23.1
16/08/1979;20;25;22.5
17/08/1979;21.1;25;23.05
18/08/1979;21.1;25.6;23.35
19/08/1979;19.4;22.2;20.8
20/08/1979;20.6;25.6;23.1
21/08/1979;21.1;26.1;23.6
22/08/1979;19.4;28.3;23.85
23/08/1979;20;28.9;24.45
24/08/1979;18.3;28.3;23.3
25/08/1979;20;27.8;23.9
26/08/1979;20.6;26.7;23.65
27/08/1979;19.4;23.9;21.65
28/08/1979;20.6;24.4;22.5
29/08/1979;21.7;25.6;23.65
30/08/1979;21.1;25;23.05
31/08/1979;20;25;22.5
1/09/1979;20.6;25;22.8
2/09/1979;20.6;26.7;23.65
3/09/1979;18.3;27.8;23.05
4/09/1979;20.6;26.7;23.65
5/09/1979;20;25;22.5
6/09/1979;19.4;25;22.2
7/09/1979;20.6;26.1;23.35
8/09/1979;21.1;27.2;24.15
9/09/1979;20;25.6;22.8
10/09/1979;20.6;30;25.3
11/09/1979;21.1;29.4;25.25
12/09/1979;21.1;28.9;25
13/09/1979;21.1;29.4;25.25
14/09/1979;23.9;30;26.95
15/09/1979;21.7;37.8;29.75
16/09/1979;21.1;36.1;28.6
17/09/1979;23.9;33.3;28.6
18/09/1979;22.8;32.2;27.5
19/09/1979;22.2;32.8;27.5
20/09/1979;22.2;27.2;24.7
21/09/1979;21.7;26.7;24.2
22/09/1979;20.6;30;25.3
23/09/1979;22.2;26.1;24.15
24/09/1979;22.2;26.7;24.45
25/09/1979;20.6;26.7;23.65
26/09/1979;19.4;27.2;23.3
27/09/1979;20.6;25.6;23.1
28/09/1979;21.1;24.4;22.75
29/09/1979;20.6;24.4;22.5
30/09/1979;19.4;23.9;21.65
1/10/1979;17.8;24.4;21.1
2/10/1979;18.3;26.1;22.2
3/10/1979;18.9;27.2;23.05
4/10/1979;20;26.1;23.05
5/10/1979;18.9;25.6;22.25
6/10/1979;20;25;22.5
7/10/1979;19.4;23.9;21.65
8/10/1979;20.6;22.8;21.7
9/10/1979;18.9;23.9;21.4
10/10/1979;17.2;23.9;20.55
11/10/1979;19.4;23.9;21.65
12/10/1979;18.3;23.3;20.8
13/10/1979;17.8;23.9;20.85
14/10/1979;20;25;22.5
15/10/1979;18.3;24.4;21.35
16/10/1979;18.3;23.9;21.1
17/10/1979;20;23.3;21.65
18/10/1979;20;22.2;21.1
19/10/1979;18.9;22.2;20.55
20/10/1979;16.1;20.6;18.35
21/10/1979;16.1;21.7;18.9
22/10/1979;13.9;23.9;18.9
23/10/1979;14.4;22.8;18.6
24/10/1979;13.9;23.3;18.6
25/10/1979;14.4;22.2;18.3
26/10/1979;15.6;23.3;19.45
27/10/1979;16.1;21.1;18.6
28/10/1979;15.6;21.1;18.35
29/10/1979;13.9;22.8;18.35
30/10/1979;11.1;23.9;17.5
31/10/1979;11.7;21.1;16.4
1/11/1979;13.3;21.7;17.5
2/11/1979;13.9;26.1;20
3/11/1979;11.7;22.2;16.95
4/11/1979;14.4;21.1;17.75
5/11/1979;12.2;22.2;17.2
6/11/1979;12.2;22.2;17.2
7/11/1979;15.6;19.4;17.5
8/11/1979;16.1;21.1;18.6
9/11/1979;13.9;20.6;17.25
10/11/1979;13.3;21.1;17.2
11/11/1979;15;21.1;18.05
12/11/1979;12.2;25;18.6
13/11/1979;10.6;25.6;18.1
14/11/1979;11.1;23.3;17.2
15/11/1979;10;25;17.5
16/11/1979;10.6;25.6;18.1
17/11/1979;14.4;20.6;17.5
18/11/1979;15;20.6;17.8
19/11/1979;10.6;19.4;15
20/11/1979;6.7;20;13.35
21/11/1979;5;19.4;12.2
22/11/1979;6.7;19.4;13.05
23/11/1979;11.1;18.9;15
24/11/1979;9.4;21.1;15.25
25/11/1979;10.6;21.1;15.85
26/11/1979;13.9;20;16.95
27/11/1979;13.3;20.6;16.95
28/11/1979;11.7;24.4;18.05
29/11/1979;11.1;23.9;17.5
30/11/1979;10;24.4;17.2
1/12/1979;9.4;25.6;17.5
2/12/1979;11.1;25;18.05
3/12/1979;8.3;26.1;17.2
4/12/1979;9.4;28.3;18.85
5/12/1979;13.3;26.1;19.7
6/12/1979;11.7;29.4;20.55
7/12/1979;11.7;23.3;17.5
8/12/1979;11.1;21.1;16.1
9/12/1979;9.4;20;14.7
10/12/1979;13.9;17.8;15.85
11/12/1979;13.9;19.4;16.65
12/12/1979;7.8;19.4;13.6
13/12/1979;6.7;20.6;13.65
14/12/1979;6.1;23.9;15
15/12/1979;6.1;25.6;15.85
16/12/1979;6.7;22.8;14.75
17/12/1979;7.8;27.8;17.8
18/12/1979;10;23.9;16.95
19/12/1979;8.9;20;14.45
20/12/1979;11.1;19.4;15.25
21/12/1979;14.4;18.3;16.35
22/12/1979;11.7;17.8;14.75
23/12/1979;7.8;17.8;12.8
24/12/1979;9.4;17.8;13.6
25/12/1979;13.9;16.7;15.3
26/12/1979;11.7;18.3;15
27/12/1979;8.9;18.3;13.6
28/12/1979;6.7;21.1;13.9
29/12/1979;10;20.6;15.3
30/12/1979;10;21.1;15.55
31/12/1979;11.1;21.1;16.1
1/01/1980;12.2;19.4;15.8
2/01/1980;9.4;24.4;16.9
3/01/1980;10.6;24.4;17.5
4/01/1980;8.3;22.8;15.55
5/01/1980;7.8;20.6;14.2
6/01/1980;11.1;21.1;16.1
7/01/1980;13.3;18.3;15.8
8/01/1980;15.6;18.3;16.95
9/01/1980;15.6;18.3;16.95
10/01/1980;16.1;18.3;17.2
11/01/1980;15.6;17.8;16.7
12/01/1980;16.7;19.4;18.05
13/01/1980;16.7;21.1;18.9
14/01/1980;17.2;18.9;18.05
15/01/1980;16.1;19.4;17.75
16/01/1980;15;18.3;16.65
17/01/1980;16.1;18.3;17.2
18/01/1980;13.3;16.1;14.7
19/01/1980;9.4;17.2;13.3
20/01/1980;8.3;18.9;13.6
21/01/1980;7.2;19.4;13.3
22/01/1980;8.3;21.1;14.7
23/01/1980;7.8;21.1;14.45
24/01/1980;7.2;21.7;14.45
25/01/1980;9.4;18.3;13.85
26/01/1980;15;17.8;16.4
27/01/1980;14.4;17.2;15.8
28/01/1980;14.4;17.8;16.1
29/01/1980;15;17.2;16.1
30/01/1980;16.1;20.6;18.35
31/01/1980;14.4;23.3;18.85
1/02/1980;14.4;23.9;19.15
2/02/1980;12.8;25;18.9
3/02/1980;12.8;21.7;17.25
4/02/1980;12.8;22.2;17.5
5/02/1980;13.3;19.4;16.35
6/02/1980;13.3;18.9;16.1
7/02/1980;9.4;21.1;15.25
8/02/1980;12.2;21.7;16.95
9/02/1980;10;23.3;16.65
10/02/1980;9.4;21.1;15.25
11/02/1980;9.4;19.4;14.4
12/02/1980;9.4;21.7;15.55
13/02/1980;15.6;19.4;17.5
14/02/1980;16.7;19.4;18.05
15/02/1980;17.2;20.6;18.9
16/02/1980;17.2;20.6;18.9
17/02/1980;16.7;21.1;18.9
18/02/1980;17.2;21.1;19.15
19/02/1980;16.1;20.6;18.35
20/02/1980;16.1;19.4;17.75
21/02/1980;16.1;20;18.05
22/02/1980;13.9;19.4;16.65
23/02/1980;11.7;20.6;16.15
24/02/1980;12.8;22.2;17.5
25/02/1980;12.2;24.4;18.3
26/02/1980;12.8;29.4;21.1
27/02/1980;13.3;23.3;18.3
28/02/1980;12.8;21.1;16.95
29/02/1980;13.9;21.1;17.5
1/03/1980;15;19.4;17.2
2/03/1980;14.4;18.9;16.65
3/03/1980;15;20;17.5
4/03/1980;14.4;19.4;16.9
5/03/1980;12.2;20;16.1
6/03/1980;14.4;17.8;16.1
7/03/1980;12.8;18.9;15.85
8/03/1980;10.6;20;15.3
9/03/1980;11.7;22.8;17.25
10/03/1980;13.9;18.3;16.1
11/03/1980;13.3;18.9;16.1
12/03/1980;15;20;17.5
13/03/1980;12.8;22.8;17.8
14/03/1980;12.8;22.2;17.5
15/03/1980;13.3;19.4;16.35
16/03/1980;15.6;21.1;18.35
17/03/1980;11.7;23.9;17.8
18/03/1980;11.1;18.3;14.7
19/03/1980;10.6;18.9;14.75
20/03/1980;12.2;21.7;16.95
21/03/1980;12.2;17.8;15
22/03/1980;10.6;18.9;14.75
23/03/1980;11.1;20;15.55
24/03/1980;12.8;19.4;16.1
25/03/1980;10;19.4;14.7
26/03/1980;9.4;17.2;13.3
27/03/1980;13.3;18.9;16.1
28/03/1980;12.2;21.7;16.95
29/03/1980;12.8;26.7;19.75
30/03/1980;11.7;18.9;15.3
31/03/1980;13.9;21.1;17.5
1/04/1980;11.1;17.8;14.45
2/04/1980;12.8;17.2;15
3/04/1980;10;19.4;14.7
4/04/1980;11.1;20;15.55
5/04/1980;12.2;21.1;16.65
6/04/1980;15;20;17.5
7/04/1980;12.8;22.2;17.5
8/04/1980;14.4;26.1;20.25
9/04/1980;15.6;24.4;20
10/04/1980;16.7;21.7;19.2
11/04/1980;16.1;22.2;19.15
12/04/1980;15;28.3;21.65
13/04/1980;14.4;27.8;21.1
14/04/1980;14.4;22.8;18.6
15/04/1980;13.9;23.9;18.9
16/04/1980;15.6;23.9;19.75
17/04/1980;15.6;23.9;19.75
18/04/1980;14.4;22.8;18.6
19/04/1980;16.1;22.8;19.45
20/04/1980;17.2;21.1;19.15
21/04/1980;14.4;18.3;16.35
22/04/1980;12.8;17.2;15
23/04/1980;11.1;16.7;13.9
24/04/1980;11.7;19.4;15.55
25/04/1980;14.4;20;17.2
26/04/1980;16.7;20;18.35
27/04/1980;15.6;20;17.8
28/04/1980;15;20;17.5
29/04/1980;14.4;18.3;16.35
30/04/1980;15;17.8;16.4
1/05/1980;14.4;20;17.2
2/05/1980;15;22.2;18.6
3/05/1980;17.8;22.2;20
4/05/1980;17.2;21.1;19.15
5/05/1980;16.1;20;18.05
6/05/1980;16.1;20.6;18.35
7/05/1980;16.1;17.8;16.95
8/05/1980;15.6;20;17.8
9/05/1980;16.1;20;18.05
10/05/1980;14.4;17.2;15.8
11/05/1980;13.9;18.9;16.4
12/05/1980;14.4;19.4;16.9
13/05/1980;15;17.8;16.4
14/05/1980;15.6;18.3;16.95
15/05/1980;15.6;20;17.8
16/05/1980;17.2;21.7;19.45
17/05/1980;17.2;21.1;19.15
18/05/1980;17.2;21.7;19.45
19/05/1980;16.7;19.4;18.05
20/05/1980;15.6;18.3;16.95
21/05/1980;17.2;21.1;19.15
22/05/1980;17.2;20.6;18.9
23/05/1980;15;18.9;16.95
24/05/1980;14.4;18.3;16.35
25/05/1980;12.8;19.4;16.1
26/05/1980;13.9;18.3;16.1
27/05/1980;14.4;18.3;16.35
28/05/1980;13.9;20;16.95
29/05/1980;15;21.1;18.05
30/05/1980;15.6;19.4;17.5
31/05/1980;15.6;18.9;17.25
1/06/1980;16.7;20.6;18.65
2/06/1980;16.1;19.4;17.75
3/06/1980;16.7;20.6;18.65
4/06/1980;14.4;21.7;18.05
5/06/1980;16.1;22.2;19.15
6/06/1980;16.1;21.1;18.6
7/06/1980;15.6;23.3;19.45
8/06/1980;15.6;23.3;19.45
9/06/1980;17.2;25.6;21.4
10/06/1980;17.2;21.7;19.45
11/06/1980;17.2;21.7;19.45
12/06/1980;16.1;23.9;20
13/06/1980;16.7;23.3;20
14/06/1980;17.2;24.4;20.8
15/06/1980;17.2;25.6;21.4
16/06/1980;17.2;23.9;20.55
17/06/1980;16.1;21.1;18.6
18/06/1980;16.1;22.2;19.15
19/06/1980;17.2;22.2;19.7
20/06/1980;15.6;22.2;18.9
21/06/1980;15.6;22.8;19.2
22/06/1980;16.7;24.4;20.55
23/06/1980;17.8;24.4;21.1
24/06/1980;18.3;22.8;20.55
25/06/1980;16.7;24.4;20.55
26/06/1980;17.2;27.2;22.2
27/06/1980;18.9;23.3;21.1
28/06/1980;18.3;35;26.65
29/06/1980;21.1;28.9;25
30/06/1980;18.9;23.3;21.1
1/07/1980;20;25;22.5
2/07/1980;20;23.9;21.95
3/07/1980;20.6;25;22.8
4/07/1980;19.4;23.9;21.65
5/07/1980;18.9;25.6;22.25
6/07/1980;19.4;25;22.2
7/07/1980;20;26.7;23.35
8/07/1980;20;26.1;23.05
9/07/1980;18.9;26.7;22.8
10/07/1980;18.9;28.3;23.6
11/07/1980;19.4;26.7;23.05
12/07/1980;18.3;23.9;21.1
13/07/1980;18.3;23.3;20.8
14/07/1980;17.2;25.6;21.4
15/07/1980;19.4;28.9;24.15
16/07/1980;20.6;26.7;23.65
17/07/1980;18.3;25;21.65
18/07/1980;17.8;21.7;19.75
19/07/1980;17.8;21.7;19.75
20/07/1980;17.8;23.3;20.55
21/07/1980;19.4;23.3;21.35
22/07/1980;18.3;23.9;21.1
23/07/1980;18.9;24.4;21.65
24/07/1980;18.9;24.4;21.65
25/07/1980;20;25;22.5
26/07/1980;20.6;25;22.8
27/07/1980;21.1;26.1;23.6
28/07/1980;21.1;28.9;25
29/07/1980;21.7;30;25.85
30/07/1980;24.4;33.3;28.85
31/07/1980;23.9;32.2;28.05
1/08/1980;23.3;30;26.65
2/08/1980;22.2;25;23.6
3/08/1980;21.7;25;23.35
4/08/1980;21.7;25.6;23.65
5/08/1980;21.7;26.7;24.2
6/08/1980;20.6;27.2;23.9
7/08/1980;20.6;28.9;24.75
8/08/1980;21.7;29.4;25.55
9/08/1980;21.7;25.6;23.65
10/08/1980;21.1;27.8;24.45
11/08/1980;22.2;27.8;25
12/08/1980;22.8;25.6;24.2
13/08/1980;22.2;26.7;24.45
14/08/1980;22.2;26.7;24.45
15/08/1980;21.1;24.4;22.75
16/08/1980;21.1;24.4;22.75
17/08/1980;21.1;23.9;22.5
18/08/1980;21.1;23.9;22.5
19/08/1980;21.1;25.6;23.35
20/08/1980;21.1;26.1;23.6
21/08/1980;21.1;26.1;23.6
22/08/1980;21.1;25;23.05
23/08/1980;20;25.6;22.8
24/08/1980;20.6;26.1;23.35
25/08/1980;20;26.7;23.35
26/08/1980;19.4;25;22.2
27/08/1980;20;23.3;21.65
28/08/1980;19.4;23.9;21.65
29/08/1980;18.3;25;21.65
30/08/1980;17.8;26.7;22.25
31/08/1980;18.9;23.3;21.1
1/09/1980;19.4;24.4;21.9
2/09/1980;20;24.4;22.2
3/09/1980;20;24.4;22.2
4/09/1980;20;24.4;22.2
5/09/1980;20;24.4;22.2
6/09/1980;20;23.9;21.95
7/09/1980;19.4;21.7;20.55
8/09/1980;18.9;22.8;20.85
9/09/1980;17.2;23.9;20.55
10/09/1980;20;23.9;21.95
11/09/1980;19.4;22.8;21.1
12/09/1980;18.3;21.1;19.7
13/09/1980;17.8;21.1;19.45
14/09/1980;18.3;22.8;20.55
15/09/1980;16.7;23.9;20.3
16/09/1980;18.9;26.7;22.8
17/09/1980;20.6;28.3;24.45
18/09/1980;20;26.1;23.05
19/09/1980;18.9;23.3;21.1
20/09/1980;19.4;23.3;21.35
21/09/1980;19.4;23.3;21.35
22/09/1980;19.4;23.3;21.35
23/09/1980;19.4;22.8;21.1
24/09/1980;18.3;23.3;20.8
25/09/1980;17.8;22.8;20.3
26/09/1980;18.9;22.8;20.85
27/09/1980;18.9;22.8;20.85
28/09/1980;18.9;22.8;20.85
29/09/1980;17.2;23.3;20.25
30/09/1980;17.8;25.6;21.7
1/10/1980;17.8;22.2;20
2/10/1980;17.2;22.2;19.7
3/10/1980;17.2;22.2;19.7
4/10/1980;18.3;22.2;20.25
5/10/1980;17.8;22.8;20.3
6/10/1980;18.9;22.2;20.55
7/10/1980;18.9;22.2;20.55
8/10/1980;17.8;20.6;19.2
9/10/1980;17.8;20.6;19.2
10/10/1980;17.8;21.1;19.45
11/10/1980;17.2;22.2;19.7
12/10/1980;17.8;21.1;19.45
13/10/1980;18.3;21.1;19.7
14/10/1980;17.8;20.6;19.2
15/10/1980;16.7;20;18.35
16/10/1980;15;19.4;17.2
17/10/1980;13.3;20.6;16.95
18/10/1980;12.8;23.9;18.35
19/10/1980;12.8;26.1;19.45
20/10/1980;14.4;28.9;21.65
21/10/1980;14.4;29.4;21.9
22/10/1980;13.9;22.8;18.35
23/10/1980;13.9;22.2;18.05
24/10/1980;13.3;28.9;21.1
25/10/1980;13.9;21.1;17.5
26/10/1980;16.7;20;18.35
27/10/1980;13.9;21.1;17.5
28/10/1980;13.9;28.9;21.4
29/10/1980;13.9;27.8;20.85
30/10/1980;13.3;29.4;21.35
31/10/1980;14.4;31.1;22.75
1/11/1980;14.4;29.4;21.9
2/11/1980;13.3;26.7;20
3/11/1980;13.3;25;19.15
4/11/1980;12.8;22.2;17.5
5/11/1980;15.6;20.6;18.1
6/11/1980;16.1;20.6;18.35
7/11/1980;13.9;20;16.95
8/11/1980;15;20;17.5
9/11/1980;14.4;19.4;16.9
10/11/1980;16.1;18.9;17.5
11/11/1980;17.2;21.1;19.15
12/11/1980;15.6;20.6;18.1
13/11/1980;12.8;20.6;16.7
14/11/1980;12.8;21.1;16.95
15/11/1980;11.1;20.6;15.85
16/11/1980;7.8;22.2;15
17/11/1980;8.3;23.3;15.8
18/11/1980;8.9;21.7;15.3
19/11/1980;6.7;23.9;15.3
20/11/1980;8.3;22.8;15.55
21/11/1980;8.3;24.4;16.35
22/11/1980;12.2;19.4;15.8
23/11/1980;10;18.9;14.45
24/11/1980;12.2;20;16.1
25/11/1980;10.6;23.3;16.95
26/11/1980;8.3;22.8;15.55
27/11/1980;8.3;24.4;16.35
28/11/1980;9.4;27.8;18.6
29/11/1980;10.6;24.4;17.5
30/11/1980;12.2;18.3;15.25
1/12/1980;13.3;18.9;16.1
2/12/1980;10;19.4;14.7
3/12/1980;13.9;17.8;15.85
4/12/1980;15.6;17.8;16.7
5/12/1980;12.8;18.3;15.55
6/12/1980;12.8;17.2;15
7/12/1980;12.2;17.2;14.7
8/12/1980;10.6;19.4;15
9/12/1980;8.3;20;14.15
10/12/1980;7.2;21.7;14.45
11/12/1980;7.8;23.9;15.85
12/12/1980;8.3;22.2;15.25
13/12/1980;9.4;21.7;15.55
14/12/1980;8.3;22.8;15.55
15/12/1980;7.8;25.6;16.7
16/12/1980;11.1;28.9;20
17/12/1980;13.3;21.1;17.2
18/12/1980;12.2;17.2;14.7
19/12/1980;12.2;18.9;15.55
20/12/1980;9.4;22.8;16.1
21/12/1980;9.4;20;14.7
22/12/1980;10;18.9;14.45
23/12/1980;11.7;22.8;17.25
24/12/1980;9.4;23.9;16.65
25/12/1980;8.9;24.4;16.65
26/12/1980;9.4;24.4;16.9
27/12/1980;10;22.2;16.1
28/12/1980;11.1;20.6;15.85
29/12/1980;8.9;22.2;15.55
30/12/1980;10.6;30.6;20.6
31/12/1980;10.6;21.7;16.15
1/01/1981;13.9;22.2;18.05
2/01/1981;11.1;20.6;15.85
3/01/1981;13.9;20;16.95
4/01/1981;14.4;17.2;15.8
5/01/1981;12.8;21.7;17.25
6/01/1981;11.7;23.9;17.8
7/01/1981;12.8;20.6;16.7
8/01/1981;12.2;19.4;15.8
9/01/1981;9.4;21.7;15.55
10/01/1981;9.4;23.9;16.65
11/01/1981;16.7;23.3;20
12/01/1981;16.7;22.8;19.75
13/01/1981;14.4;22.2;18.3
14/01/1981;13.3;21.7;17.5
15/01/1981;12.8;20;16.4
16/01/1981;13.3;20;16.65
17/01/1981;13.9;20;16.95
18/01/1981;12.8;24.4;18.6
19/01/1981;13.3;21.1;17.2
20/01/1981;12.2;20;16.1
21/01/1981;12.8;22.2;17.5
22/01/1981;12.2;18.3;15.25
23/01/1981;14.4;17.8;16.1
24/01/1981;11.7;18.3;15
25/01/1981;9.4;18.3;13.85
26/01/1981;8.3;18.9;13.6
27/01/1981;11.1;18.3;14.7
28/01/1981;12.8;17.2;15
29/01/1981;11.7;17.8;14.75
30/01/1981;11.7;15.6;13.65
31/01/1981;6.7;16.1;11.4
1/02/1981;6.7;18.9;12.8
2/02/1981;7.8;21.1;14.45
3/02/1981;8.9;20;14.45
4/02/1981;10;18.3;14.15
5/02/1981;8.9;18.3;13.6
6/02/1981;11.7;17.8;14.75
7/02/1981;10;18.9;14.45
8/02/1981;12.2;17.2;14.7
9/02/1981;12.2;18.9;15.55
10/02/1981;14.4;18.3;16.35
11/02/1981;15;20;17.5
12/02/1981;13.3;21.1;17.2
13/02/1981;11.7;26.7;19.2
14/02/1981;13.9;25.6;19.75
15/02/1981;12.8;24.4;18.6
16/02/1981;12.8;27.2;20
17/02/1981;13.9;26.7;20.3
18/02/1981;13.9;26.7;20.3
19/02/1981;15;28.3;21.65
20/02/1981;13.3;22.2;17.75
21/02/1981;12.8;28.3;20.55
22/02/1981;11.7;26.7;19.2
23/02/1981;10.6;21.7;16.15
24/02/1981;15;19.4;17.2
25/02/1981;12.8;17.8;15.3
26/02/1981;12.2;17.8;15
27/02/1981;8.3;18.9;13.6
28/02/1981;12.8;16.7;14.75
1/03/1981;13.9;16.7;15.3
2/03/1981;12.2;17.8;15
3/03/1981;9.4;18.3;13.85
4/03/1981;13.9;18.3;16.1
5/03/1981;10.6;15;12.8
6/03/1981;11.1;17.2;14.15
7/03/1981;13.3;18.9;16.1
8/03/1981;10.6;20.6;15.6
9/03/1981;11.7;21.1;16.4
10/03/1981;12.8;22.2;17.5
11/03/1981;13.9;19.4;16.65
12/03/1981;15.6;19.4;17.5
13/03/1981;12.8;17.8;15.3
14/03/1981;12.8;18.9;15.85
15/03/1981;10.6;20.6;15.6
16/03/1981;12.8;20;16.4
17/03/1981;13.9;20.6;17.25
18/03/1981;12.8;20.6;16.7
19/03/1981;14.4;18.9;16.65
20/03/1981;14.4;18.3;16.35
21/03/1981;11.7;19.4;15.55
22/03/1981;12.8;21.7;17.25
23/03/1981;15.6;20.6;18.1
24/03/1981;14.4;21.7;18.05
25/03/1981;14.4;20;17.2
26/03/1981;13.9;18.3;16.1
27/03/1981;13.3;18.3;15.8
28/03/1981;12.8;19.4;16.1
29/03/1981;14.4;18.3;16.35
30/03/1981;14.4;18.3;16.35
31/03/1981;12.8;19.4;16.1
1/04/1981;15.6;18.9;17.25
2/04/1981;13.3;16.7;15
3/04/1981;13.3;17.8;15.55
4/04/1981;11.7;23.9;17.8
5/04/1981;12.8;28.3;20.55
6/04/1981;14.4;21.1;17.75
7/04/1981;14.4;17.8;16.1
8/04/1981;15;19.4;17.2
9/04/1981;15;18.9;16.95
10/04/1981;16.1;18.9;17.5
11/04/1981;16.1;21.1;18.6
12/04/1981;15.6;20.6;18.1
13/04/1981;15.6;20;17.8
14/04/1981;15.6;20;17.8
15/04/1981;15.6;18.9;17.25
16/04/1981;15.6;20;17.8
17/04/1981;16.1;18.3;17.2
18/04/1981;14.4;18.9;16.65
19/04/1981;13.9;18.9;16.4
20/04/1981;13.9;20;16.95
21/04/1981;13.9;21.1;17.5
22/04/1981;15.6;22.8;19.2
23/04/1981;16.7;21.1;18.9
24/04/1981;16.7;21.1;18.9
25/04/1981;17.2;21.1;19.15
26/04/1981;16.1;20.6;18.35
27/04/1981;16.7;20.6;18.65
28/04/1981;15.6;24.4;20
29/04/1981;18.3;26.7;22.5
30/04/1981;18.3;21.7;20
1/05/1981;18.3;21.1;19.7
2/05/1981;17.2;20;18.6
3/05/1981;16.7;20.6;18.65
4/05/1981;17.8;20.6;19.2
5/05/1981;17.2;21.1;19.15
6/05/1981;16.7;21.1;18.9
7/05/1981;15.6;22.2;18.9
8/05/1981;16.7;22.8;19.75
9/05/1981;17.2;26.1;21.65
10/05/1981;18.3;27.2;22.75
11/05/1981;17.8;21.7;19.75
12/05/1981;17.8;21.1;19.45
13/05/1981;17.8;22.2;20
14/05/1981;18.3;20.6;19.45
15/05/1981;16.7;19.4;18.05
16/05/1981;15.6;20;17.8
17/05/1981;13.9;22.8;18.35
18/05/1981;16.7;23.9;20.3
19/05/1981;17.2;21.1;19.15
20/05/1981;16.7;20.6;18.65
21/05/1981;14.4;21.7;18.05
22/05/1981;17.2;21.1;19.15
23/05/1981;17.8;21.7;19.75
24/05/1981;18.3;22.8;20.55
25/05/1981;18.3;21.1;19.7
26/05/1981;18.9;22.2;20.55
27/05/1981;18.9;23.3;21.1
28/05/1981;18.9;22.8;20.85
29/05/1981;18.3;21.1;19.7
30/05/1981;18.3;22.2;20.25
31/05/1981;18.3;21.7;20
1/06/1981;18.3;22.8;20.55
2/06/1981;18.3;21.1;19.7
3/06/1981;19.4;23.3;21.35
4/06/1981;18.9;24.4;21.65
5/06/1981;18.9;22.2;20.55
6/06/1981;19.4;24.4;21.9
7/06/1981;20;24.4;22.2
8/06/1981;18.9;23.9;21.4
9/06/1981;18.9;22.8;20.85
10/06/1981;19.4;21.7;20.55
11/06/1981;19.4;23.9;21.65
12/06/1981;20.6;23.3;21.95
13/06/1981;20;26.1;23.05
14/06/1981;17.2;26.1;21.65
15/06/1981;17.2;36.1;26.65
16/06/1981;20.6;37.8;29.2
17/06/1981;20;30.6;25.3
18/06/1981;21.1;25;23.05
19/06/1981;20.6;25.6;23.1
20/06/1981;19.4;26.1;22.75
21/06/1981;20.6;26.1;23.35
22/06/1981;21.7;26.7;24.2
23/06/1981;21.1;26.7;23.9
24/06/1981;21.1;26.7;23.9
25/06/1981;21.7;26.7;24.2
26/06/1981;21.1;25.6;23.35
27/06/1981;20;22.8;21.4
28/06/1981;20.6;23.9;22.25
29/06/1981;20;25;22.5
30/06/1981;20.6;25.6;23.1
1/07/1981;20.6;25;22.8
2/07/1981;18.9;26.1;22.5
